NOMBRE1,NOMBRE1_0,NOMBRE2_0,NOMBRE1_3
ELDIFONZO,9,1,10
ELLYN,9,1,10
ERESMINIA,9,1,10
ESMEREGILDO,9,1,10
FREDA,9,1,10
FREDDYS,9,1,10
GEISEL,9,1,10
GESICA,9,1,10
GESLER,9,1,10
GILIBERTO,9,1,10
GIUBER,9,1,10
HANCY,9,1,10
HANNAH,9,1,10
HANSI,9,1,10
HEBLIN,9,1,10
HELMA,9,1,10
HEMAN,9,1,10
HENRYS,9,1,10
HERMANN,9,1,10
HESSY,9,1,10
HIGOR,9,1,10
IRWING,9,1,10
IZA,9,1,10
JERSY,9,1,10
JINY,9,1,10
KATTYA,9,1,10
KEIDI,9,1,10
KEMBERLY,9,1,10
KEYLY,9,1,10
LENNI,9,1,10
LEYDE,9,1,10
LUDIA,9,1,10
MALCOM,9,1,10
MARGIN,9,1,10
MEREJILDO,9,1,10
MERSIS,9,1,10
NEDIN,9,1,10
NEFY,9,1,10
NELMIN,9,1,10
NESTER,9,1,10
NIRMIA,9,1,10
NIRZA,9,1,10
ONYS,9,1,10
PRECILIANO,9,1,10
RAYNALDO,9,1,10
RIXY,9,1,10
ROLYN,9,1,10
ROSNEL,9,1,10
ROSSMAN,9,1,10
RUDBEL,9,1,10
RUDDY,9,1,10
RUDIZ,9,1,10
SHELLY,9,1,10
SINAIDA,9,1,10
SULIA,9,1,10
VAYRON,9,1,10
YENIFFER,9,1,10
ANDRY,10,0,10
ARA,10,0,10
AUDRY,10,0,10
AXIL,10,0,10
BENARDINA,10,0,10
BERSY,10,0,10
CLENDA,10,0,10
CONNY,10,0,10
CORALICIA,10,0,10
DAURIN,10,0,10
DELVA,10,0,10
DIALIS,10,0,10
DILCY,10,0,10
EDIM,10,0,10
EIDA,10,0,10
ENMY,10,0,10
ERMY,10,0,10
FEDRA,10,0,10
FENIX,10,0,10
FIDIAS,10,0,10
FLORIDALBA,10,0,10
FRANSY,10,0,10
GADY,10,0,10
GELDER,10,0,10
GRANLY,10,0,10
GREYCI,10,0,10
HADY,10,0,10
HELTON,10,0,10
HOLMER,10,0,10
ILSER,10,0,10
IRNA,10,0,10
JANIS,10,0,10
JEENY,10,0,10
JENNIS,10,0,10
JOGLI,10,0,10
JOSSIE,10,0,10
KESLY,10,0,10
LESNI,10,0,10
LEYLIS,10,0,10
LEYVIS,10,0,10
LIBNY,10,0,10
LICDA,10,0,10
LISSIEN,10,0,10
LIXSA,10,0,10
LIZZA,10,0,10
LORBIN,10,0,10
MA.ISABEL,10,0,10
MA.JESUS,10,0,10
MA.ROSA,10,0,10
MARCELIANO,10,0,10
MARYA,10,0,10
MELCY,10,0,10
MESLIN,10,0,10
MEYSI,10,0,10
MITZY,10,0,10
NELCIA,10,0,10
NELZA,10,0,10
NERLIS,10,0,10
NIXSA,10,0,10
NOLMA,10,0,10
OLMIS,10,0,10
ONI,10,0,10
REDYN,10,0,10
RIBEN,10,0,10
RITZI,10,0,10
RONNI,10,0,10
ROSIS,10,0,10
ROSVIN,10,0,10
SEGIO,10,0,10
SERGIN,10,0,10
SHADIA,10,0,10
SIONI,10,0,10
SONYA,10,0,10
SORIS,10,0,10
TESLY,10,0,10
VIRMA,10,0,10
YELSI,10,0,10
YERLIS,10,0,10
ZAMUEL,10,0,10
ZEYLA,10,0,10
ALCID,0,9,9
ANTONIO RAMON,0,9,9
CORCINO,0,9,9
DANNERY,0,9,9
DE  LA   CRUZ,0,9,9
DE LA O,0,9,9
DE PADUA,0,9,9
DEL  SOCORRO,0,9,9
ENAY,0,9,9
ESTID,0,9,9
FERNELI,0,9,9
GAEL,0,9,9
ISOLANDA,0,9,9
IVANOVICH,0,9,9
JAQUELYNE,0,9,9
JERALDO,0,9,9
JHANETH,0,9,9
LISVETH,0,9,9
LISZETH,0,9,9
NAVID,0,9,9
RODRIGUEZ,0,9,9
ROSA AMINTA,0,9,9
SANTOS TOMAS,0,9,9
SUSENA,0,9,9
YADIL,0,9,9
YAMILES,0,9,9
YAMILHET,0,9,9
YAMITELH,0,9,9
YANETE,0,9,9
YANETHE,0,9,9
YOVANYS,0,9,9
YULITH,0,9,9
ALIXIS,1,8,9
ANAISEL,1,8,9
ANEX,1,8,9
ANTONIE,1,8,9
AVIMELEC,1,8,9
BETENIA,1,8,9
BETZAI,1,8,9
BRAN,1,8,9
CAPISTRAN,1,8,9
CICELY,1,8,9
CIREY,1,8,9
CLAUDIOSA,1,8,9
CLERET,1,8,9
DANIAN,1,8,9
DERMIDIA,1,8,9
DESIRETH,1,8,9
ELISSETH,1,8,9
ENOTH,1,8,9
ERUBEY,1,8,9
GRACIVEL,1,8,9
GUALBERTA,1,8,9
ISMELA,1,8,9
IXABEL,1,8,9
JAKELINA,1,8,9
JAMILLETH,1,8,9
JHONATTAN,1,8,9
JUVINAL,1,8,9
LADIO,1,8,9
LISABET,1,8,9
LOREL,1,8,9
LUZ IDALIA,1,8,9
MARIELL,1,8,9
MIRALDA,1,8,9
NORELI,1,8,9
ONAY,1,8,9
ONERY,1,8,9
ORALI,1,8,9
OSIRI,1,8,9
OVEIDA,1,8,9
ROBINA,1,8,9
ROSA ALBA,1,8,9
SILOHE,1,8,9
SOMALIA,1,8,9
UNICE,1,8,9
YAHELY,1,8,9
YISSELLE,1,8,9
ABAC,2,7,9
ABADO,2,7,9
ADAIAS,2,7,9
ADINO,2,7,9
ADONIO,2,7,9
ALBALUZ,2,7,9
AREL,2,7,9
ARISAI,2,7,9
AROLY,2,7,9
ASARIEL,2,7,9
ASMED,2,7,9
AXILIADORA,2,7,9
BESAI,2,7,9
BITELIO,2,7,9
BRIDES,2,7,9
CAROLAY,2,7,9
CERVELIA,2,7,9
COLETO,2,7,9
DABEYBA,2,7,9
DALID,2,7,9
DECENIA,2,7,9
DONARI,2,7,9
EDILENA,2,7,9
EFREM,2,7,9
ELFIDIA,2,7,9
ENELI,2,7,9
EUGENE,2,7,9
IDONIA,2,7,9
JADIR,2,7,9
JAFETH,2,7,9
JOHAM,2,7,9
LAVERNE,2,7,9
LEDITH,2,7,9
LIDAVEL,2,7,9
LISANIA,2,7,9
LLOLANDA,2,7,9
MADRID,2,7,9
MALAQUIA,2,7,9
MANDIEL,2,7,9
MARCONI,2,7,9
MARLENEE,2,7,9
MARSDEN,2,7,9
MERICY,2,7,9
MILENIS,2,7,9
MIROPE,2,7,9
NAZARENO,2,7,9
NECTAEL,2,7,9
NECTALID,2,7,9
NUNCIA,2,7,9
ODARIS,2,7,9
ONEYDI,2,7,9
ORMELINA,2,7,9
OSLINDA,2,7,9
RENULFO,2,7,9
SALATHIEL,2,7,9
SOLANY,2,7,9
STIVE,2,7,9
UBENER,2,7,9
ULADISLAO,2,7,9
URVANO,2,7,9
VELASQUEZ,2,7,9
VERALIA,2,7,9
XIANG,2,7,9
YALENIS,2,7,9
YANIRY,2,7,9
YASELY,2,7,9
YERALDINA,2,7,9
YOMARI,2,7,9
YUBINE,2,7,9
ZUGEY,2,7,9
ABRAM,3,6,9
ADELZO,3,6,9
ADERITO,3,6,9
ALDI,3,6,9
ANARDO,3,6,9
ANDREI,3,6,9
ARACELIO,3,6,9
ARAHON,3,6,9
ASTER,3,6,9
BACILIDES,3,6,9
BENETH,3,6,9
BRANDON,3,6,9
CEBERO,3,6,9
CLIOFES,3,6,9
CLIVE,3,6,9
DALISEY,3,6,9
DANERCY,3,6,9
EMERIS,3,6,9
ERISELA,3,6,9
ERNEL,3,6,9
ESBELA,3,6,9
EVERALDA,3,6,9
FERMANDO,3,6,9
GALLARDO,3,6,9
GAUDENCIO,3,6,9
GUALDEMAR,3,6,9
HARLINTON,3,6,9
IGDALIA,3,6,9
IXELA,3,6,9
JANNINA,3,6,9
JESUALDO,3,6,9
JEXABEL,3,6,9
JOSELYNE,3,6,9
JUAN JOSE,3,6,9
KAREL,3,6,9
LEY,3,6,9
LIBARDO,3,6,9
LISIA,3,6,9
MADAHI,3,6,9
MALGARITO,3,6,9
MALVINA,3,6,9
MANFREDI,3,6,9
MARIL,3,6,9
MARLENN,3,6,9
MARTZA,3,6,9
MAURISIO,3,6,9
MAYRENA,3,6,9
MERLENE,3,6,9
MIRELLE,3,6,9
ONAYDA,3,6,9
OVELIN,3,6,9
ROSA DEL CARMEN,3,6,9
ROSILIA,3,6,9
ROSYBELL,3,6,9
RUDERY,3,6,9
SADAT,3,6,9
SADIK,3,6,9
SALUSTIA,3,6,9
SARON,3,6,9
SIHOMARA,3,6,9
SILVANIA,3,6,9
SIMMONS,3,6,9
SINDIMIO,3,6,9
SUGERY,3,6,9
YOJANIS,3,6,9
YSOLINA,3,6,9
ZAID,3,6,9
ABRAAN,4,5,9
ALDIFONZA,4,5,9
ALGERIA,4,5,9
ALVAREZ,4,5,9
ANATANAEL,4,5,9
ANAUL,4,5,9
ANDER,4,5,9
ANGELITO,4,5,9
ARASELIS,4,5,9
ARGENIO,4,5,9
ARLETT,4,5,9
BRENDALY,4,5,9
CARITZA,4,5,9
CECILE,4,5,9
CONSORCIA,4,5,9
DAMARES,4,5,9
DARIANA,4,5,9
DARREL,4,5,9
DEONISIO,4,5,9
DICENIA,4,5,9
DONAIRA,4,5,9
EDIXA,4,5,9
ELEIDA,4,5,9
ELENOR,4,5,9
ELIANY,4,5,9
ELISANDRA,4,5,9
ELONIA,4,5,9
ENAIN,4,5,9
ERADMO,4,5,9
ERMELO,4,5,9
ERODIS,4,5,9
ESMIR,4,5,9
EULISER,4,5,9
EVELINO,4,5,9
FLORICIO,4,5,9
GARDEL,4,5,9
GICEL,4,5,9
GICELDA,4,5,9
HISLENA,4,5,9
HUNIBERTO,4,5,9
INOCENSIO,4,5,9
IRENA,4,5,9
JIOCONDA,4,5,9
JOVELINA,4,5,9
LEONELDA,4,5,9
LEONISIO,4,5,9
LEONSIA,4,5,9
LEOVIJILDO,4,5,9
LID,4,5,9
LUCENIA,4,5,9
LUTGARDA,4,5,9
LUZGARDO,4,5,9
MARISELY,4,5,9
MEREDITH,4,5,9
MINELVA,4,5,9
NOVEL,4,5,9
ONNIEL,4,5,9
ORLENY,4,5,9
OSVEL,4,5,9
OVIL,4,5,9
PAQUITA,4,5,9
RAKEL,4,5,9
RODERICK,4,5,9
ROSMERIN,4,5,9
SIJAN,4,5,9
URY,4,5,9
VELISARIO,4,5,9
WARD,4,5,9
ADAMS,5,4,9
ALBANO,5,4,9
ALICIO,5,4,9
ALTON,5,4,9
ANJELINA,5,4,9
BADER,5,4,9
BELARMIN,5,4,9
BELISARIA,5,4,9
BESAIDA,5,4,9
BETILIA,5,4,9
BIATRIS,5,4,9
CLARINDA,5,4,9
CRESPIN,5,4,9
DANLI,5,4,9
DELENIA,5,4,9
DIOMEDEZ,5,4,9
DIONE,5,4,9
DODA,5,4,9
EBEL,5,4,9
EBERTA,5,4,9
EDICSON,5,4,9
ELIJIO,5,4,9
ELSWORTH,5,4,9
EMERLINDA,5,4,9
ERCELIA,5,4,9
ERMENEJILDA,5,4,9
EUDELIO,5,4,9
EVANGELA,5,4,9
FRATERNO,5,4,9
GEMINA,5,4,9
IDOLINDA,5,4,9
IZMAEL,5,4,9
JOHANNES,5,4,9
JUDID,5,4,9
KAIN,5,4,9
KENER,5,4,9
LEDENIA,5,4,9
LICELY,5,4,9
LIONILA,5,4,9
MARGORIE,5,4,9
MEBEL,5,4,9
MEDARY,5,4,9
MERQUIADES,5,4,9
NOHEMA,5,4,9
NORMANDI,5,4,9
NUMIDIA,5,4,9
ODINA,5,4,9
OSIRIA,5,4,9
PLUTARCA,5,4,9
RANDOLF,5,4,9
ROBERTILIA,5,4,9
ROMONA,5,4,9
ROSA LINDA,5,4,9
ROSANIA,5,4,9
ROSANIO,5,4,9
RUBINDA,5,4,9
SERBANDA,5,4,9
SIRLENY,5,4,9
UGENIA,5,4,9
VILIA,5,4,9
WENDER,5,4,9
WINSOR,5,4,9
YANARIS,5,4,9
YAZMINA,5,4,9
YOLANDINA,5,4,9
YUDINIA,5,4,9
ABRIL,6,3,9
ADULIA,6,3,9
ALGEL,6,3,9
ANDERSY,6,3,9
ANUNCIA,6,3,9
ARMEL,6,3,9
ARTENIA,6,3,9
AULBERTO,6,3,9
AVA,6,3,9
AVILA,6,3,9
BISMARCK,6,3,9
CARMIN,6,3,9
CAYO,6,3,9
CLARICIA,6,3,9
COLOMBA,6,3,9
DANIER,6,3,9
DENNIE,6,3,9
DEWEY,6,3,9
DIMAN,6,3,9
DIONNE,6,3,9
DONACIA,6,3,9
ELIBEN,6,3,9
ELIOT,6,3,9
ELISERIA,6,3,9
EMEDEA,6,3,9
ENOEMI,6,3,9
ERMOSINDA,6,3,9
ESMEREGILDA,6,3,9
ESMERIDA,6,3,9
EVANJELINA,6,3,9
EVIDIA,6,3,9
GRACO,6,3,9
GRASIELA,6,3,9
GUILEBALDO,6,3,9
HEWITT,6,3,9
HILDEGARDA,6,3,9
JOHAIRA,6,3,9
LANDIS,6,3,9
LILIN,6,3,9
LOURDEN,6,3,9
LUBIN,6,3,9
LUPERCIA,6,3,9
MISALIA,6,3,9
NABOR,6,3,9
NELO,6,3,9
OFRACIO,6,3,9
OLDEN,6,3,9
ORLINA,6,3,9
PRADIS,6,3,9
PRAJEDES,6,3,9
PRESILIANO,6,3,9
REJINO,6,3,9
RENIERYS,6,3,9
RUBERTO,6,3,9
RUDESINDO,6,3,9
RUTHBELIA,6,3,9
SECUNDA,6,3,9
SHUCRI,6,3,9
SKARLET,6,3,9
TAYLOR,6,3,9
TIODOSO,6,3,9
VELIZ,6,3,9
VILMAN,6,3,9
WILLFREDO,6,3,9
YERAL,6,3,9
YRIS,6,3,9
ADELISA,7,2,9
AGRIPITA,7,2,9
ALIXON,7,2,9
ALSON,7,2,9
AMMY,7,2,9
ARI,7,2,9
AUNNER,7,2,9
BENERALDO,7,2,9
BERENICIA,7,2,9
BERLI,7,2,9
BERYL,7,2,9
BETTYS,7,2,9
BITA,7,2,9
CILA,7,2,9
CRISELDO,7,2,9
DANIELINA,7,2,9
DERIN,7,2,9
DESIDORO,7,2,9
EBAL,7,2,9
EGBERT,7,2,9
EGMA,7,2,9
ELAIDA,7,2,9
ELIDENIA,7,2,9
ELLI,7,2,9
EMERENCIANO,7,2,9
ERASMINA,7,2,9
ERMISELDA,7,2,9
ESMUNDA,7,2,9
EVALINA,7,2,9
FLORALIA,7,2,9
FLORINDALMA,7,2,9
FLOY,7,2,9
FREDELINDA,7,2,9
GARIN,7,2,9
GENA,7,2,9
GREBIS,7,2,9
HALMAR,7,2,9
HARBY,7,2,9
HARLYN,7,2,9
HELLY,7,2,9
HERADIO,7,2,9
HIRIS,7,2,9
JACOVO,7,2,9
JANDY,7,2,9
JENNER,7,2,9
JONNI,7,2,9
JULI,7,2,9
KARYN,7,2,9
KENNER,7,2,9
KING,7,2,9
KRISHNA,7,2,9
LANDA,7,2,9
LANDELINA,7,2,9
LANDY,7,2,9
MAGGIE,7,2,9
MAIREN,7,2,9
MARIA MERCEDES,7,2,9
MAYBELLE,7,2,9
MEDIS,7,2,9
MICAILA,7,2,9
MIMIA,7,2,9
NADIME,7,2,9
NAVI,7,2,9
NELDI,7,2,9
NICANORA,7,2,9
NIELSEN,7,2,9
NOLASCA,7,2,9
NOLIS,7,2,9
NOREEN,7,2,9
NORVERTA,7,2,9
OBIL,7,2,9
OFEMIA,7,2,9
OTO,7,2,9
OVIN,7,2,9
OVIS,7,2,9
POMILA,7,2,9
REFUGIA,7,2,9
RIDONIEL,7,2,9
ROSNE,7,2,9
ROYCE,7,2,9
SOCIMO,7,2,9
TARYN,7,2,9
TENIA,7,2,9
TEODOZA,7,2,9
TORIVIA,7,2,9
ULISA,7,2,9
VERLIN,7,2,9
YAIRA,7,2,9
YANIA,7,2,9
YU,7,2,9
ADISLADA,8,1,9
ALDIS,8,1,9
ANNEL,8,1,9
ANOLA,8,1,9
BALTA,8,1,9
BOB,8,1,9
CHUCRY,8,1,9
CLIVIA,8,1,9
CORCINDA,8,1,9
DAYSIS,8,1,9
DENNISS,8,1,9
DIVIS,8,1,9
DON,8,1,9
DUARTE,8,1,9
EDDYN,8,1,9
EDWER,8,1,9
ERMOJENES,8,1,9
ESDRA,8,1,9
EULYN,8,1,9
FARY,8,1,9
FELISCITAS,8,1,9
FILIBALDO,8,1,9
FRANSI,8,1,9
FREDIE,8,1,9
GABRY,8,1,9
GENDRI,8,1,9
GILDER,8,1,9
GLENNIS,8,1,9
GOMER,8,1,9
GUILBERT,8,1,9
HILZA,8,1,9
IGNA,8,1,9
ILKA,8,1,9
IVEN,8,1,9
JENEE,8,1,9
JERLY,8,1,9
JESI,8,1,9
JILMER,8,1,9
JORAM,8,1,9
JORIN,8,1,9
JUAN DE JESUS,8,1,9
KENTON,8,1,9
KEYRA,8,1,9
KILDER,8,1,9
KILMER,8,1,9
LARIS,8,1,9
LEIRA,8,1,9
LIJIA,8,1,9
LILYAN,8,1,9
LIRIAN,8,1,9
LISBIA,8,1,9
LOLI,8,1,9
LURBIS,8,1,9
LURVIS,8,1,9
MAINE,8,1,9
MARFA,8,1,9
MARSELINO,8,1,9
MATHA,8,1,9
MAUXIMA,8,1,9
MAVIL,8,1,9
MAYO,8,1,9
MELBIA,8,1,9
MILZA,8,1,9
MITRIDA,8,1,9
MITZA,8,1,9
NARY,8,1,9
NEIBY,8,1,9
NELSYN,8,1,9
NIMSI,8,1,9
NORALBA,8,1,9
NORDIA,8,1,9
NOVIA,8,1,9
OBER,8,1,9
OLVA,8,1,9
ORSY,8,1,9
OSLYN,8,1,9
OSNI,8,1,9
POLICARPIO,8,1,9
QUERIN,8,1,9
RAFAILINA,8,1,9
RANFIS,8,1,9
REINAN,8,1,9
RODES,8,1,9
ROSILDA,8,1,9
RUSBINDA,8,1,9
SAMER,8,1,9
SHIRLY,8,1,9
TANY,8,1,9
TEONILO,8,1,9
THONY,8,1,9
TRINI,8,1,9
TRUDY,8,1,9
UBER,8,1,9
VINA,8,1,9
WARNER,8,1,9
YAQUI,8,1,9
YELIN,8,1,9
ADIZ,9,0,9
ALISSON,9,0,9
ANYELO,9,0,9
AVY,9,0,9
BEKER,9,0,9
BELKYN,9,0,9
CARI,9,0,9
CELBYN,9,0,9
CELVYN,9,0,9
CEYDI,9,0,9
DAIRA,9,0,9
DECSI,9,0,9
DECSY,9,0,9
DELFIDO,9,0,9
DEYDI,9,0,9
DEYLIN,9,0,9
DIRIAM,9,0,9
DORIAM,9,0,9
EDES,9,0,9
ERYN,9,0,9
EULIN,9,0,9
EYVIS,9,0,9
EZRA,9,0,9
FILMOR,9,0,9
FRANKIE,9,0,9
GELDA,9,0,9
GERSY,9,0,9
GINO,9,0,9
GIUVER,9,0,9
GREDIL,9,0,9
GUILDA,9,0,9
GUILLIAN,9,0,9
HALLAN,9,0,9
HAMLET,9,0,9
HELMY,9,0,9
HELVIA,9,0,9
HINGRIS,9,0,9
HUBENER,9,0,9
IMA,9,0,9
IRCIA,9,0,9
JEFREY,9,0,9
JEIMMY,9,0,9
JENSEN,9,0,9
JOS,9,0,9
JOSE DE LA PAZ,9,0,9
KARE,9,0,9
KENNYA,9,0,9
KEYBI,9,0,9
KEYBY,9,0,9
KEYRI,9,0,9
LEILIS,9,0,9
LORNY,9,0,9
LURY,9,0,9
MARVY,9,0,9
MEYLAN,9,0,9
MILVIAN,9,0,9
MIXY,9,0,9
MORLY,9,0,9
MRIA,9,0,9
NANCIS,9,0,9
NESKIN,9,0,9
NINCY,9,0,9
NINO,9,0,9
NOLBA,9,0,9
NOLMIN,9,0,9
ODMAN,9,0,9
OLDRIN,9,0,9
ORA,9,0,9
OSWIN,9,0,9
PERSI,9,0,9
PREDESVINDA,9,0,9
RENSON,9,0,9
RICSY,9,0,9
RITZY,9,0,9
RODDY,9,0,9
ROGOBERTO,9,0,9
ROSAMINDA,9,0,9
ROTHMAN,9,0,9
SELIO,9,0,9
SELMI,9,0,9
SHERY,9,0,9
SILVIDA,9,0,9
SOINER,9,0,9
SUNIA,9,0,9
SWANY,9,0,9
TELMY,9,0,9
VICKI,9,0,9
XOCHILT,9,0,9
YECI,9,0,9
YELSY,9,0,9
YESLIN,9,0,9
YESSYCA,9,0,9
YONGER,9,0,9
YORBIN,9,0,9
YSIDRO,9,0,9
ADGARDO,0,8,8
ALBERTY,0,8,8
ALISET,0,8,8
AMILETH,0,8,8
ANAICEL,0,8,8
BLANCA ESTELA,0,8,8
COCEPCION,0,8,8
CRISOSTO,0,8,8
DE GUADALUPE,0,8,8
DE GUZMAN,0,8,8
DE LA ESPERANZA,0,8,8
DE LA SOLEDAD,0,8,8
DE PAULA,0,8,8
DEL    ROSARIO,0,8,8
DEL ALBA,0,8,8
DEL JESUS,0,8,8
DEL SEËOR,0,8,8
ELUDINA,0,8,8
EMINOLDA,0,8,8
ESSAU,0,8,8
GEOVANDO,0,8,8
GUISSEL,0,8,8
IBRENETH,0,8,8
JARLENY,0,8,8
JASSEL,0,8,8
JHAMILETH,0,8,8
JUANA ANTONIA,0,8,8
JUDIC,0,8,8
LECENIA,0,8,8
LEZZETH,0,8,8
LICETTE,0,8,8
LINETT,0,8,8
MARTHA ISABEL,0,8,8
MINELLY,0,8,8
NADIESKA,0,8,8
NOTIEL,0,8,8
ONORINDA,0,8,8
OSAEL,0,8,8
REMINDER,0,8,8
RISSELDY,0,8,8
SANTOS DOMINGO,0,8,8
SANTOS INES,0,8,8
SEZAR,0,8,8
YAMARA,0,8,8
YANELIN,0,8,8
YULET,0,8,8
YULIBET,0,8,8
ALEIDINA,1,7,8
ALFREDI,1,7,8
AMARU,1,7,8
ANABETH,1,7,8
ANADIN,1,7,8
ANDELY,1,7,8
AQUILO,1,7,8
ARACELIDA,1,7,8
ARDONIO,1,7,8
ARLIETH,1,7,8
ARLINTO,1,7,8
AZARIEL,1,7,8
AZUZENA,1,7,8
BERNARDETTE,1,7,8
BEXABE,1,7,8
BLANCA LIDIA,1,7,8
CRISTINE,1,7,8
DIAMARA,1,7,8
DIANN,1,7,8
DOLINETH,1,7,8
EDENILSON,1,7,8
EDUVIGUEZ,1,7,8
ERICELA,1,7,8
ESTIVEN,1,7,8
GAMANIEL,1,7,8
GOEL,1,7,8
HUGUETH,1,7,8
IDILBERTO,1,7,8
IRAENA,1,7,8
IRLANDO,1,7,8
ISABEL DE JESUS,1,7,8
ISABELL,1,7,8
ISLEN,1,7,8
JANELLY,1,7,8
JEAMILETE,1,7,8
JEAQUELIN,1,7,8
JEOVANIE,1,7,8
JHANET,1,7,8
JHONATHAN,1,7,8
LAO,1,7,8
LILYBETH,1,7,8
LIVORIO,1,7,8
LIZENIA,1,7,8
LOLIBEL,1,7,8
LOREY,1,7,8
MARIBI,1,7,8
O,1,7,8
ORVELI,1,7,8
OSCARINA,1,7,8
OVITA,1,7,8
REINERO,1,7,8
SANTOS ENRIQUE,1,7,8
SIMEI,1,7,8
YACELI,1,7,8
YAHEL,1,7,8
YANINI,1,7,8
YOGENA,1,7,8
YOLANA,1,7,8
ABADY,2,6,8
ABAT,2,6,8
ABETH,2,6,8
ADBERTO,2,6,8
ALCIRO,2,6,8
ALECCI,2,6,8
ALEXSANDRA,2,6,8
ALIDER,2,6,8
ALVAN,2,6,8
AMALFI,2,6,8
ARACELIZ,2,6,8
ARBEY,2,6,8
ARELLY,2,6,8
ARLENA,2,6,8
ARNOLFO,2,6,8
ARODYS,2,6,8
AVELIA,2,6,8
AVELINDA,2,6,8
BARUC,2,6,8
BERALY,2,6,8
CANICIO,2,6,8
CARMINIA,2,6,8
CASTALIA,2,6,8
CATINA,2,6,8
CONRAD,2,6,8
DALBERTO,2,6,8
DARI,2,6,8
DARLENI,2,6,8
DAVI,2,6,8
DAYANY,2,6,8
DOANY,2,6,8
DONELSI,2,6,8
DORENA,2,6,8
DUBILA,2,6,8
DUXOLINA,2,6,8
EBELI,2,6,8
EDELIS,2,6,8
EDON,2,6,8
EDUVI,2,6,8
ESNELY,2,6,8
FECUNDA,2,6,8
FERBINDO,2,6,8
GESABEL,2,6,8
GUANERGES,2,6,8
GUISELLA,2,6,8
HERBERTO,2,6,8
HERMIDIO,2,6,8
HIBET,2,6,8
IONA,2,6,8
ISAIA,2,6,8
ISAIDA,2,6,8
JACQUELYN,2,6,8
JASENIA,2,6,8
JASSENIA,2,6,8
JAVIN,2,6,8
JEANNET,2,6,8
JONNATAN,2,6,8
LAUDINA,2,6,8
LEO DAN,2,6,8
LILLIANA,2,6,8
LISANDER,2,6,8
MAHOMAR,2,6,8
MARBEYA,2,6,8
MARUBENI,2,6,8
MARYERI,2,6,8
MARYLI,2,6,8
MATIAZ,2,6,8
MERENCIANA,2,6,8
MIGDALY,2,6,8
MILET,2,6,8
MIRIO,2,6,8
NAIM,2,6,8
NAOMI,2,6,8
NICOLA,2,6,8
NORBELI,2,6,8
NORELA,2,6,8
OBELY,2,6,8
ODALMI,2,6,8
ORESTELIA,2,6,8
ORNOBIO,2,6,8
PABLO DE JESUS,2,6,8
PRICILIA,2,6,8
RANDULFO,2,6,8
RILEY,2,6,8
RODIVEL,2,6,8
RONELY,2,6,8
SABEYDA,2,6,8
SAIR,2,6,8
SAMARI,2,6,8
SULLAPA,2,6,8
TIONILA,2,6,8
VEATRIS,2,6,8
VENECIA,2,6,8
WANESSA,2,6,8
XABIER,2,6,8
YANIR,2,6,8
YANYRA,2,6,8
YASIBEL,2,6,8
YASSIN,2,6,8
YESELY,2,6,8
YESSIL,2,6,8
YOKASTA,2,6,8
ZARAHI,2,6,8
ZUZANA,2,6,8
ABIDAIL,3,5,8
ABSOLON,3,5,8
ADALGICIA,3,5,8
ADONIEL,3,5,8
AGRORA,3,5,8
ALCIBIADES,3,5,8
ALEIDY,3,5,8
ALSTON,3,5,8
ALVIRA,3,5,8
AMAPARO,3,5,8
AMARILDO,3,5,8
ANAIAS,3,5,8
ANELIS,3,5,8
ARMIDES,3,5,8
ATAHUALPA,3,5,8
AUDOMILIA,3,5,8
AUDORA,3,5,8
BENECIA,3,5,8
BERSABAS,3,5,8
CARLITA,3,5,8
CARMIËA,3,5,8
CESIBEL,3,5,8
CHARITO,3,5,8
DIN,3,5,8
EDMERITA,3,5,8
ELIET,3,5,8
ELROY,3,5,8
EMERZON,3,5,8
EMIRE,3,5,8
ENEY,3,5,8
ERCULIANA,3,5,8
EREMITA,3,5,8
ERODINA,3,5,8
EROLINDA,3,5,8
ESMEL,3,5,8
ESMELI,3,5,8
ESTELO,3,5,8
ESTERLI,3,5,8
EVERLY,3,5,8
FAUDILIA,3,5,8
FERMINDO,3,5,8
FIDIA,3,5,8
GILDARDO,3,5,8
IBELDA,3,5,8
IRAM,3,5,8
ISNAN,3,5,8
JEMIMAH,3,5,8
JEOVANA,3,5,8
JOSAFATH,3,5,8
JUDETH,3,5,8
KILTER,3,5,8
LABAN,3,5,8
LADINIA,3,5,8
LAMBERT,3,5,8
LAUDENIA,3,5,8
LEBITH,3,5,8
LEOMAR,3,5,8
LUCIEN,3,5,8
LUORDES,3,5,8
MAC,3,5,8
MAGDIELA,3,5,8
MARIANELLA,3,5,8
MARIELLE,3,5,8
MARIXOL,3,5,8
MAYEN,3,5,8
MEDIN,3,5,8
MERADI,3,5,8
MERALDA,3,5,8
OBEYDA,3,5,8
ODALINA,3,5,8
ODENA,3,5,8
ONORATA,3,5,8
OSNEYDA,3,5,8
OVALDINA,3,5,8
OVILZON,3,5,8
PACELY,3,5,8
PRADIT,3,5,8
PRESLEY,3,5,8
PRICILO,3,5,8
PROFETA,3,5,8
RAMIREZ,3,5,8
REINIER,3,5,8
RUBINIA,3,5,8
SADOC,3,5,8
SALINA,3,5,8
SARITH,3,5,8
SARONY,3,5,8
SOREA,3,5,8
SULEIKA,3,5,8
SULEYKA,3,5,8
TITINA,3,5,8
